ID,Pedon,Horizon,R,Acquisition Time,QC Status,Dataset File,Method File,Y_mgL,Ca_mgL,P_mgL,K_mgL,Mg_mgL,Na_mgL,Al_mgL,Fe_mgL,Mn_mgL,Extraction Lab,Ca_mgKg,Ca_cmolKg,Na_mgKg,Na_cmolKg,Mg_mgKg,Mg_cmolKg,K_mgKg,K_cmolKg,Al_mgKg,Al_cmolKg,P_mgKg,Fe_mgKg,Mn_mgKg,CEC_cmolKg
66,42_2_V2.1,E.3,NA,6/3/21 18:10,NA,HB Mod Morgan 6-3-21b,Soil Modified Morgan,4.926160422,0.256496113,1.084616347,1.007193578,0.286215605,0.181124242,13.84645187,4.890379531,0.797036452,VT,1.282480564,0.006399604,0.905621212,0.003939196,1.431078023,0.01177842,5.035967888,0.012879713,69.23225936,0.769817561,5.423081736,24.45189766,3.985182258,0.034996933
67,42_2_V2.1,E.4,NA,6/3/21 18:14,NA,HB Mod Morgan 6-3-21b,Soil Modified Morgan,4.693764839,0.279969223,1.028798046,0.912332556,0.237031865,0.153382539,10.05292608,4.231445377,0.797964221,VT,1.399846117,0.00698526,0.766912694,0.003335853,1.185159323,0.009754398,4.561662782,0.011666657,50.2646304,0.558909901,5.14399023,21.15722689,3.989821103,0.031742168
68,86_3_W3.2,Oa,NA,6/3/21 18:18,NA,HB Mod Morgan 6-3-21b,Soil Modified Morgan,4.464236529,58.29120753,2.445991561,27.15959507,17.2365006,2.014496911,10.73960011,0.812470194,3.365028469,VT,291.4560376,1.454371445,10.07248455,0.04381246,86.18250299,0.709321012,135.7979753,0.3473094,53.69800053,0.597086737,12.2299578,4.062350969,16.82514235,2.554814317
69,86_3_W3.2,A,NA,6/3/21 18:21,NA,HB Mod Morgan 6-3-21b,Soil Modified Morgan,4.75368019,8.267160541,0.781810389,6.534175773,3.284554927,0.65466963,28.78371636,21.24652995,0.343184459,VT,41.33580271,0.206266481,3.273348148,0.014238139,16.42277464,0.135166869,32.67087886,0.083557235,143.9185818,1.600280747,3.909051944,106.2326497,1.715922295,0.439228724
71,86_3_W3.2,Bhs2.1,NA,6/3/21 18:25,NA,HB Mod Morgan 6-3-21b,Soil Modified Morgan,4.824323028,2.188030914,0.472257571,2.864099959,1.010340257,0.309460668,34.94335918,18.71296373,0.108533375,VT,10.94015457,0.05459159,1.54730334,0.006730332,5.051701285,0.041577788,14.32049979,0.036625319,174.7167959,1.942736797,2.361287855,93.56481865,0.542666875,0.139525029
72,86_3_W3.2,Bhs2.2,NA,6/3/21 18:28,NA,HB Mod Morgan 6-3-21b,Soil Modified Morgan,4.723367186,2.548731331,0.912893082,4.412216725,1.343033193,0.397804566,71.94655509,36.44618772,0.182971343,VT,12.74365665,0.063591101,1.98902283,0.008651687,6.715165965,0.055268856,22.06108362,0.056422209,359.7327755,3.999993797,4.564465412,182.2309386,0.914856716,0.183933852
73,86_3_W3.2,Bhs3.1,NA,6/3/21 18:35,NA,HB Mod Morgan 6-3-21b,Soil Modified Morgan,4.785114446,1.285904548,0.481720784,1.948868985,0.397977633,0.239545108,49.65425789,25.38100014,0.035675094,VT,6.429522738,0.032083447,1.197725539,0.005209767,1.989888165,0.01637768,9.744344923,0.024921598,248.2712894,2.760614782,2.408603922,126.9050007,0.17837547,0.078592493
74,86_3_W3.2,Bhs3.2,NA,6/3/21 22:26,NA,HB Mod Morgan 6-3-21b,Soil Modified Morgan,4.715544793,1.38715737,0.555753433,1.529700865,0.432028379,0.205377351,53.8545821,27.30854317,0.041827917,VT,6.935786848,0.034609715,1.026886755,0.004466667,2.160141897,0.017778946,7.648504324,0.019561392,269.2729105,2.994139109,2.778767167,136.5427158,0.209139586,0.07641672
76,86_4_W4.1,Oa,NA,6/3/21 18:43,NA,HB Mod Morgan 6-3-21b,Soil Modified Morgan,4.365559616,84.86477846,6.714069908,22.1334423,17.53501653,1.20774016,3.850427037,0.379578706,2.619819175,VT,424.3238923,2.117384692,6.038700802,0.026266641,87.67508265,0.721605619,110.6672115,0.283036347,19.25213519,0.214071184,33.57034954,1.897893529,13.09909588,3.148293298
77,86_4_W4.1,E,NA,6/3/21 18:47,NA,HB Mod Morgan 6-3-21b,Soil Modified Morgan,4.475924312,4.198158409,0.254568313,1.318613271,0.658200967,0.307789718,6.340075224,0.970613868,0.098091004,VT,20.99079205,0.104744471,1.538948592,0.006693991,3.291004835,0.02708646,6.593066355,0.016862062,31.70037612,0.352487503,1.272841563,4.853069342,0.490455022,0.155386984
78,86_4_W4.1,Bhs,NA,6/3/21 18:50,NA,HB Mod Morgan 6-3-21b,Soil Modified Morgan,4.474625408,9.124592019,0.315903305,2.443801366,1.702311811,0.543119147,33.34018218,54.79772727,0.185192847,VT,45.62296009,0.227659482,2.715595734,0.011812074,8.511559054,0.070053984,12.21900683,0.031250657,166.7009109,1.853605384,1.579516525,273.9886363,0.925964233,0.340776196
79,86_4_W4.1,Bs.1,NA,6/3/21 18:54,NA,HB Mod Morgan 6-3-21b,Soil Modified Morgan,4.686007465,1.957307428,0.366015105,1.877095818,0.49383758,0.343973855,58.60052906,18.79287076,0.100999341,VT,9.78653714,0.048835016,1.719869276,0.007480945,2.4691879,0.020322534,9.385479089,0.024003783,293.0026453,3.25799828,1.830075527,93.96435382,0.504996707,0.100642278
80,86_4_W4.1,Bs.2,NA,6/3/21 18:57,NA,HB Mod Morgan 6-3-21b,Soil Modified Morgan,4.839222488,1.6407464,0.434856082,1.37782214,0.434017607,0.310288846,71.12575962,8.171053403,0.052561098,VT,8.203732002,0.040936786,1.551444232,0.006748344,2.170088033,0.017860807,6.889110702,0.017619209,355.6287981,3.954360246,2.174280412,40.85526701,0.262805489,0.083165146
81,86_4_W4.1,BC.1,NA,6/3/21 19:01,NA,HB Mod Morgan 6-3-21b,Soil Modified Morgan,4.68800939,1.261945137,0.4926796,1.083140032,0.154739057,0.232170646,9.99E+11,2.147167054,0.012172858,VT,6.309725687,0.031485657,1.16085323,0.005049383,0.773695287,0.006367862,5.415700158,0.013850896,5.00E+12,55548005559,2.463397999,10.73583527,0.060864292,0.056753798
82,86_4_W4.1,BC.2,NA,6/3/21 19:05,NA,HB Mod Morgan 6-3-21b,Soil Modified Morgan,4.681670604,0.995246807,0.396850261,0.787449307,0.111156406,0.222378862,116.5392735,1.760495825,0.008950514,VT,4.976234034,0.024831507,1.111894312,0.004836426,0.555782029,0.004574338,3.937246535,0.010069684,582.6963674,6.479203493,1.984251305,8.802479127,0.04475257,0.044311955
83,86_4_W4.1,D.1,NA,6/3/21 19:09,NA,HB Mod Morgan 6-3-21b,Soil Modified Morgan,4.778564182,0.958639012,0.602648111,0.905794051,0.096838878,0.255474857,127.5802579,2.08666272,0.010567439,VT,4.793195061,0.023918139,1.277374286,0.005556217,0.484194392,0.003985139,4.528970254,0.011583044,637.9012897,7.093046216,3.013240556,10.4333136,0.052837197,0.045042539
84,86_4_W4.1,D.2,NA,6/3/21 19:12,NA,HB Mod Morgan 6-3-21b,Soil Modified Morgan,4.753756145,1.272944824,0.576194911,0.966841785,0.162765232,0.271580726,106.977539,2.46414708,0.044645406,VT,6.364724118,0.0317601,1.357903629,0.005906497,0.813826159,0.006698158,4.834208924,0.012363706,534.8876948,5.94760224,2.880974553,12.3207354,0.223227028,0.056728461
85,86_4_W4.1,D.4,NA,6/3/21 19:19,NA,HB Mod Morgan 6-3-21b,Soil Modified Morgan,4.751340936,0.519613262,0.542013571,0.981628679,0.080749509,0.159495761,77.2416143,2.250220226,0.16023189,VT,2.598066309,0.012964403,0.797478803,0.003468807,0.403747546,0.003323025,4.908143395,0.012552796,386.2080715,4.294381818,2.710067857,11.25110113,0.801159452,0.032309032
87,42_4_V4.1,Oa,NA,6/3/21 19:27,NA,HB Mod Morgan 6-3-21b,Soil Modified Morgan,4.5895467,48.85673951,10.38110421,17.71539381,9.166779615,0.571448031,1.90869814,0.711710522,5.446849016,VT,244.2836976,1.218980527,2.857240155,0.012428187,45.83389807,0.377233729,88.57696907,0.226539563,9.543490698,0.106117391,51.90552103,3.55855261,27.23424508,1.835182005
88,42_4_V4.1,E,NA,6/3/21 19:31,NA,HB Mod Morgan 6-3-21b,Soil Modified Morgan,4.59114517,1.961079813,0.49490539,1.707282753,0.417873222,0.214055521,3.666213774,1.109392161,0.092634011,VT,9.805399066,0.048929137,1.070277603,0.004655405,2.089366108,0.017196429,8.536413764,0.02183226,18.33106887,0.203829528,2.474526949,5.546960805,0.463170053,0.092613231
89,42_4_V4.1,Bhs1,NA,6/3/21 19:34,NA,HB Mod Morgan 6-3-21b,Soil Modified Morgan,4.637878247,2.849545757,0.718144947,2.762309368,0.850836109,0.322160152,22.35156736,14.73362141,0.122199375,VT,14.24772879,0.071096451,1.610800761,0.007006528,4.254180544,0.035013832,13.81154684,0.035323649,111.7578368,1.242674242,3.590724736,73.66810704,0.610996874,0.14844046
90,42_4_V4.1,Bhs2.1,NA,6/3/21 19:38,NA,HB Mod Morgan 6-3-21b,Soil Modified Morgan,4.568031192,2.661599302,0.67966853,3.032140986,1.050054282,0.451258824,33.92915983,15.6263179,0.284321167,VT,13.30799651,0.066407168,2.256294118,0.009814241,5.25027141,0.04321211,15.16070493,0.038774181,169.6457992,1.886350621,3.398342651,78.13158951,1.421605834,0.158207701
91,42_4_V4.1,Bhs2.2,NA,6/3/21 19:41,NA,HB Mod Morgan 6-3-21b,Soil Modified Morgan,4.629501456,2.424907645,0.523494027,2.584858805,0.74036832,0.425897465,33.64010079,12.46182133,0.388609492,VT,12.12453822,0.060501688,2.129487323,0.009262668,3.7018416,0.030467832,12.92429402,0.03305446,168.200504,1.870279881,2.617470134,62.30910667,1.943047461,0.133286648
92,42_4_V4.1,Bh.1,NA,6/3/21 19:45,NA,HB Mod Morgan 6-3-21b,Soil Modified Morgan,4.736826813,1.52165839,0.489312851,1.690317933,0.399327031,0.300216862,52.96469983,4.730885543,0.362213157,VT,7.608291949,0.037965529,1.501084312,0.006529292,1.996635156,0.016433211,8.451589663,0.021615319,264.8234992,2.944664557,2.446564256,23.65442771,1.811065787,0.082543351
93,42_4_V4.1,Bh.2,NA,6/3/21 19:49,NA,HB Mod Morgan 6-3-21b,Soil Modified Morgan,4.650190325,0.852759115,0.407621868,0.996974095,0.185032329,0.185960625,48.2356863,1.880731257,0.13519458,VT,4.263795573,0.021276425,0.929803123,0.004044381,0.925161645,0.007614499,4.984870477,0.012749029,241.1784315,2.681746829,2.038109342,9.403656284,0.675972898,0.045684334
94,42_4_V4.1,BC,NA,6/3/21 19:52,NA,HB Mod Morgan 6-3-21b,Soil Modified Morgan,4.784093247,0.58643939,0.417553675,0.851242419,0.092269321,0.177885118,49.25257876,1.088150376,0.058765238,VT,2.93219695,0.014631721,0.889425592,0.00386875,0.461346604,0.003797091,4.256212093,0.010885453,246.2628938,2.738282733,2.087768376,5.44075188,0.293826191,0.033183015
95,42_4_V4.1,C.2,NA,6/3/21 19:56,NA,HB Mod Morgan 6-3-21b,Soil Modified Morgan,4.825209454,0.251706728,0.181177433,0.816234855,0.042788146,0.262387927,15.20430437,0.575303382,0.052321361,VT,1.25853364,0.006280108,1.311939634,0.005706566,0.213940732,0.001760829,4.081174275,0.010437786,76.02152183,0.845309731,0.905887167,2.876516909,0.261606805,0.024185289
96,42_4_V4.1,D.4,NA,6/3/21 20:00,NA,HB Mod Morgan 6-3-21b,Soil Modified Morgan,4.834402192,0.637325874,0.320496675,1.601860334,0.185033167,0.289589621,9.277733005,1.152058775,0.323954925,VT,3.186629368,0.015901344,1.447948104,0.006298165,0.925165837,0.007614534,8.009301669,0.020484147,46.38866502,0.515811694,1.602483374,5.760293874,1.619774624,0.05029819
98,52_4_X4.1,Oa,NA,6/3/21 20:11,NA,HB Mod Morgan 6-3-21b,Soil Modified Morgan,4.527288464,3.097995286,1.956616197,8.685147367,1.952908135,1.027764699,2.650791611,1.218169816,0.137582222,VT,15.48997643,0.077295292,5.138823496,0.022352429,9.764540675,0.08036659,43.42573684,0.111063266,13.25395805,0.147375368,9.783080987,6.09084908,0.687911109,0.291077576
99,52_4_X4.1,E,NA,6/3/21 20:14,NA,HB Mod Morgan 6-3-21b,Soil Modified Morgan,4.729201875,0.59115439,0.289717563,1.260797551,0.261321032,0.182792171,7.116150871,1.815311478,0.019763203,VT,2.955771951,0.014749361,0.913960853,0.003975471,1.306605159,0.010753952,6.303987755,0.016122731,35.58075436,0.395634778,1.448587816,9.076557388,0.098816017,0.045601515
100,52_4_X4.1,Bhs,NA,6/3/21 20:18,NA,HB Mod Morgan 6-3-21b,Soil Modified Morgan,4.347040746,1.094445608,0.269784003,2.59031291,0.887360125,0.490665431,36.731569,13.62645956,0.061337309,VT,5.472228039,0.027306527,2.453327153,0.010671279,4.436800625,0.036516878,12.95156455,0.033124206,183.657845,2.04215543,1.348920017,68.13229778,0.306686543,0.10761889
101,52_4_X4.1,Bs1,NA,6/3/21 20:22,NA,HB Mod Morgan 6-3-21b,Soil Modified Morgan,4.652172179,1.097757699,0.098760682,1.808622073,0.473797026,0.425504717,51.81493206,6.433582452,0.058258167,VT,5.488788496,0.027389164,2.127523585,0.009254126,2.36898513,0.01949782,9.043110365,0.02312816,259.0746603,2.880741219,0.493803411,32.16791226,0.291290837,0.07926927
102,52_4_X4.1,Bs2.1,NA,6/3/21 20:25,NA,HB Mod Morgan 6-3-21b,Soil Modified Morgan,4.729337501,1.303413953,0.277697991,1.492993501,0.360143195,0.313973706,61.13424469,1.852167917,0.118530289,VT,6.517069764,0.032520308,1.569868532,0.006828484,1.800715974,0.014820708,7.464967504,0.019091989,305.6712235,3.398864605,1.388489953,9.260839586,0.592651443,0.073261489
103,52_4_X4.1,Bs2.2,NA,6/3/21 20:29,NA,HB Mod Morgan 6-3-21b,Soil Modified Morgan,4.632373987,0.923969661,0.208502424,1.047627829,0.233792003,0.306411743,54.29244886,1.404823896,0.088125057,VT,4.619848304,0.023053135,1.532058717,0.006664022,1.168960015,0.00962107,5.238139143,0.013396775,271.4622443,3.018483072,1.042512119,7.02411948,0.440625285,0.052735003
104,52_4_X4.1,BC.1,NA,6/3/21 20:33,NA,HB Mod Morgan 6-3-21b,Soil Modified Morgan,4.687265332,0.525406867,0.144219672,0.588721795,0.113421409,0.157222934,40.16530909,0.793030769,0.074067847,VT,2.627034337,0.013108954,0.786114668,0.003419377,0.567107043,0.004667548,2.943608973,0.007528412,200.8265455,2.233060179,0.721098361,3.965153843,0.370339235,0.02872429
105,52_4_X4.1,BC.2,NA,6/3/21 20:36,NA,HB Mod Morgan 6-3-21b,Soil Modified Morgan,4.680862752,0.525277581,0.189657981,0.588729753,0.118648947,0.251388972,43.83544839,1.198509147,0.070177001,VT,2.626387907,0.013105728,1.25694486,0.005467355,0.593244737,0.004882673,2.943648767,0.007528513,219.177242,2.437107954,0.948289906,5.992545735,0.350885004,0.030984269
106,52_4_X4.1,D.6,NA,6/3/21 20:40,NA,HB Mod Morgan 6-3-21b,Soil Modified Morgan,4.759699315,0.428262156,0.041734226,0.399946876,0.04993233,0.101856929,13.29250402,0.721990407,0.127022163,VT,2.141310781,0.010685184,0.509284647,0.002215244,0.249661648,0.002054828,1.999734381,0.00511441,66.46252008,0.739019867,0.208671129,3.609952035,0.635110815,0.020069666
107,52_4_X4.1,D.8,NA,6/3/21 20:44,NA,HB Mod Morgan 6-3-21b,Soil Modified Morgan,4.744245002,0.589601253,0.266137558,0.490354792,0.045541353,0.210262548,42.34228677,8.893167848,0.726004991,VT,2.948006263,0.01471061,1.051312738,0.004572913,0.227706767,0.00187413,2.451773962,0.006270522,211.7114339,2.354093038,1.33068779,44.46583924,3.630024955,0.027428175
109,52_4_X4.1,D.3,NA,6/3/21 20:55,NA,HB Mod Morgan 6-3-21b,Soil Modified Morgan,4.429248294,0.460147042,0.104488892,0.349635629,0.056313452,0.172855865,13.94366617,0.861280188,0.140919604,VT,2.30073521,0.011480715,0.864279326,0.003759371,0.281567259,0.002317426,1.748178144,0.004471044,69.71833085,0.775222359,0.522444459,4.306400942,0.704598018,0.022028555
110,52_4_X4.1,D.9,NA,6/3/21 20:58,NA,HB Mod Morgan 6-3-21b,Soil Modified Morgan,4.623784908,0.529379246,0.138387949,0.717668723,0.038563729,0.18043862,8.62384515,0.608182646,0.071064499,VT,2.646896229,0.013208065,0.9021931,0.003924285,0.192818647,0.001586985,3.588343616,0.009177349,43.11922575,0.479457662,0.691939746,3.040913228,0.355322493,0.027896684
111,52_4_X4.1,D.16,NA,6/3/21 21:02,NA,HB Mod Morgan 6-3-21b,Soil Modified Morgan,4.855938811,16.79633305,0.17915017,2.104528187,2.837262399,0.936656916,1.363905764,0.479466354,0.650600379,VT,83.98166524,0.419070186,4.683284582,0.020370964,14.186312,0.11675977,10.52264094,0.026912125,6.81952882,0.075828712,0.895750851,2.397331769,3.253001897,0.583113044
112,86_2_W2.1,E.1,NA,6/3/21 21:06,NA,HB Mod Morgan 6-3-21b,Soil Modified Morgan,4.718170439,2.301043738,0.444657773,2.583163996,1.027234607,4.185054295,14.3572,2.514564719,0.143685762,VT,11.50521869,0.057411271,20.92527148,0.091019015,5.136173037,0.042273029,12.91581998,0.033032788,71.78599998,0.798213491,2.223288864,12.57282359,0.718428808,0.223736102
113,86_2_W2.1,E.2,NA,6/3/21 21:09,NA,HB Mod Morgan 6-3-21b,Soil Modified Morgan,4.838477979,3.68521659,0.408397694,7.257917663,2.840475471,6.352249767,13.74615968,2.648989698,0.27008462,VT,18.42608295,0.091946522,31.76124884,0.138152453,14.20237736,0.116891995,36.28958832,0.092812246,68.73079838,0.764241642,2.041988471,13.24494849,1.3504231,0.439803215
114,42_3_V3.1,Bhs1,NA,6/3/21 21:13,NA,HB Mod Morgan 6-3-21b,Soil Modified Morgan,4.697693798,0.577534223,0.274428463,2.083029754,0.261926061,0.399322582,13.98974893,1.413529541,0.406495619,VT,2.887671115,0.014409537,1.99661291,0.008684702,1.309630307,0.01077885,10.41514877,0.026637209,69.94874463,0.77778441,1.372142316,7.067647705,2.032478096,0.060510298
115,42_3_V3.1,Bhs2.1,NA,6/3/21 21:16,NA,HB Mod Morgan 6-3-21b,Soil Modified Morgan,4.630519601,0.79626123,2.220029281,2.647892566,0.648109366,0.296829655,29.49974257,3.255036425,2.843282742,VT,3.981306151,0.019866797,1.484148273,0.006455625,3.240546828,0.026671167,13.23946283,0.033860519,147.4987129,1.640089468,11.1001464,16.27518213,14.21641371,0.086854109
116,42_3_V3.1,Bhs2.2,NA,6/3/21 21:20,NA,HB Mod Morgan 6-3-21b,Soil Modified Morgan,4.657160186,0.935975614,2.30599309,2.103720373,0.50361636,0.34189162,39.02248548,2.325862041,2.531567251,VT,4.679878072,0.023352685,1.7094581,0.007435659,2.518081801,0.020724953,10.51860186,0.026901795,195.1124274,2.169522914,11.52996545,11.62931021,12.65783626,0.078415093
118,42_3_V3.1,Bhs3.1,NA,6/3/21 21:28,NA,HB Mod Morgan 6-3-21b,Soil Modified Morgan,4.497882765,0.888493123,2.284196975,1.457278001,0.376977904,0.278623599,39.14414251,2.589346467,1.756495278,VT,4.442465613,0.022167992,1.393117995,0.006059669,1.88488952,0.015513494,7.286390007,0.018635269,195.7207126,2.176286648,11.42098488,12.94673234,8.782476388,0.062376424
119,42_3_V3.1,Bhs3.2,NA,6/3/21 21:31,NA,HB Mod Morgan 6-3-21b,Soil Modified Morgan,4.709133288,0.678597435,1.693137873,0.95877727,0.256271005,0.244276011,26.93977634,1.94006645,1.10815219,VT,3.392987175,0.016931074,1.221380054,0.005312658,1.281355027,0.010546132,4.79388635,0.012260579,134.6988817,1.497763696,8.465689366,9.700332251,5.540760948,0.045050442
120,42_3_V3.1,Bhs3.3,NA,6/3/21 21:35,NA,HB Mod Morgan 6-3-21b,Soil Modified Morgan,4.734490796,0.60009444,1.719676575,0.74197709,0.171579532,0.191579141,23.36757611,2.07343509,0.854502117,VT,3.0004722,0.014972416,0.957895706,0.004166575,0.857897661,0.007060886,3.709885451,0.009488198,116.8378806,1.299161014,8.598382874,10.36717545,4.272510587,0.035688076
121,42_3_V3.1,BC.1,NA,6/3/21 21:42,NA,HB Mod Morgan 6-3-21b,Soil Modified Morgan,4.478801996,0.510636813,1.54479629,0.734989136,0.143548121,0.132277054,21.67668788,1.833634408,0.676396767,VT,2.553184064,0.012740439,0.661385269,0.002876839,0.717740603,0.00590733,3.674945679,0.009398838,108.3834394,1.205153144,7.723981449,9.168172038,3.381983835,0.030923446
122,42_3_V3.1,BC.2,NA,6/3/21 21:46,NA,HB Mod Morgan 6-3-21b,Soil Modified Morgan,4.264945956,0.540192569,1.323635645,0.799235738,0.135910801,0.181643862,22.58390635,1.401853659,0.434990444,VT,2.700962843,0.013477858,0.908219312,0.003950497,0.679554003,0.005593037,3.99617869,0.010220406,112.9195317,1.255591532,6.618178225,7.009268293,2.174952219,0.033241799
123,42_3_V3.1,BC.3,NA,6/3/21 21:49,NA,HB Mod Morgan 6-3-21b,Soil Modified Morgan,4.746461294,0.304295283,0.812419016,0.49051137,0.05322633,0.097329002,16.57428482,0.946330317,0.147674574,VT,1.521476415,0.007592198,0.486645009,0.002116768,0.266131648,0.002190384,2.452556849,0.006272524,82.8714241,0.921476176,4.062095078,4.731651583,0.738372871,0.018171874
124,42_3_V3.1,D.2,NA,6/3/21 21:53,NA,HB Mod Morgan 6-3-21b,Soil Modified Morgan,4.767417932,0.308202351,0.11824267,1.483098556,0.084155419,0.182815626,18.45314431,0.838244872,0.137315717,VT,1.541011757,0.007689679,0.914078131,0.003975981,0.420777095,0.003463186,7.41549278,0.018965455,92.26572153,1.025934635,0.591213352,4.19122436,0.686578584,0.034094302
125,42_3_V3.1,D.10,NA,6/3/21 21:57,NA,HB Mod Morgan 6-3-21b,Soil Modified Morgan,4.735569875,0.912073246,0.455542231,5.434140235,0.864336132,0.950231126,18.17207665,1.724626293,0.969556323,VT,4.560366232,0.022756319,4.751155632,0.020666184,4.321680661,0.035569388,27.17070118,0.069490284,90.86038324,1.01030819,2.277711157,8.623131464,4.847781615,0.148482175
126,86_2_W2.2,Oa,NA,6/3/21 22:00,NA,HB Mod Morgan 6-3-21b,Soil Modified Morgan,4.609091257,56.82133638,2.819024862,29.65403495,19.07119107,2.223318983,12.6097994,0.174609583,1.826386393,VT,284.1066819,1.417698013,11.11659491,0.048354045,95.35595537,0.784822678,148.2701748,0.379207608,63.048997,0.701063718,14.09512431,0.873047913,9.131931964,2.630082344
127,86_2_W2.2,E.1,NA,6/3/21 22:04,NA,HB Mod Morgan 6-3-21b,Soil Modified Morgan,4.710567175,0.488639421,0.494799606,0.58336983,0.247900642,0.143717065,18.73781212,0.313372864,0.009490557,VT,2.443197103,0.012191602,0.718585323,0.003125643,1.239503211,0.010201673,2.91684915,0.007459972,93.6890606,1.041761237,2.473998028,1.56686432,0.047452784,0.03297889
129,86_2_W2.2,E.2,NA,6/3/21 22:12,NA,HB Mod Morgan 6-3-21b,Soil Modified Morgan,4.674925433,0.626174347,0.477456781,0.59220198,0.252260055,0.122725098,20.3335012,0.657417696,0.017047709,VT,3.130871735,0.015623112,0.613625492,0.002669097,1.261300274,0.010381072,2.961009899,0.007572915,101.667506,1.130476345,2.387283905,3.28708848,0.085238544,0.036246197
130,86_4_W4.1,Bs.3,NA,6/3/21 22:15,NA,HB Mod Morgan 6-3-21b,Soil Modified Morgan,4.721544208,1.559076869,0.2081557,2.170150896,0.304365794,0.519966276,49.52907646,1.424519965,0.02191551,VT,7.795384344,0.038899123,2.59983138,0.011308531,1.521828969,0.012525341,10.85075448,0.02775129,247.6453823,2.753655103,1.040778501,7.122599826,0.109577551,0.090484286
131,52_4_PFM,Oa,NA,6/3/21 22:19,NA,HB Mod Morgan 6-3-21b,Soil Modified Morgan,4.686396346,4.853926677,4.022984176,22.46158164,5.750498902,3.475523095,32.52792416,4.99779119,1.181521352,VT,24.26963338,0.121105955,17.37761548,0.075587714,28.75249451,0.236646045,112.3079082,0.287232502,162.6396208,1.808446488,20.11492088,24.98895595,5.907606761,0.720572216
132,86_3_W3.2,Bhs1,NA,6/3/21 14:39,NA,HB Mod Morgan 6-3-21b,Soil Modified Morgan,5.039708097,8.882779046,1.04589765,11.12807789,4.421246061,1.787237683,61.57411953,36.59124219,0.253082836,UVM,44.41389523,0.221626224,8.936188417,0.038869893,22.1062303,0.181944282,55.64038943,0.142302786,307.8705977,3.423320211,5.229488248,182.956211,1.265414181,0.584743185